2020	Gerrit Cole	NYY	$13,333,333
2020	Giancarlo Stanton	NYY	$9,629,630
2020	Masahiro Tanaka	NYY	$8,518,519
2020	Aroldis Chapman	NYY	$7,755,556
2020	J.A. Happ	NYY	$6,296,296
2020	Brett Gardner	NYY	$4,962,963
2020	Zack Britton	NYY	$4,814,815
2020	D.J. LeMahieu	NYY	$4,444,444
2020	Aaron Hicks	NYY	$4,174,603
2020	Adam Ottavino	NYY	$3,962,963
2020	Aaron Judge	NYY	$3,148,148
2020	Gary Sanchez	NYY	$1,851,852
2020	Giovanny Urshela	NYY	$916,667
2020	Chad Green	NYY	$472,222
2020	Luis Cessa	NYY	$331,481
2020	Erik Kratz	NYY	$281,924
2020	Jonathan Holder	NYY	$277,778
2020	Jordan Montgomery	NYY	$258,100
2020	Gleyber Torres	NYY	$250,222
2020	Luke Voit	NYY	$234,815
2020	Mike Tauchman	NYY	$223,370
2020	Tyler Wade	NYY	$215,852
2020	Jonathan Loaisiga	NYY	$215,046
2020	Kyle Higashioka	NYY	$214,519
2020	Clint Frazier	NYY	$165,801
2020	Nick Nelson	NYY	$165,095
2020	Deivi Garcia	NYY	$65,415
2020	Clarke Schmidt	NYY	$34,265
2020	James Paxton	NYY	$4,629,630 
2020	Luis Severino	NYY	$4,203,704 
2020	Tommy Kahnle	NYY	$981,481 
2020	Ben Heller	NYY	$105,910 
2020	Jacoby Ellsbury	NYY	$21,142,857 
2020	Brett Gardner	NYY	$2,500,000 
2020	Luis Avilan	NYY	$199,008 
2020	David Hale	NYY	$79,475 
2020	Chris Iannetta	NYY	$55,279 
2020	Nicholas Tropeano	NYY	$6,358 
2020	Alex Rodriguez	NYY	$5,000,000 
2020	Miguel Andujar	NYY	$118,864 
2020	Mike Ford	NYY	$173,070 
2020	Albert Abreu	NYY	$28,035 
2020	Thairo Estrada	NYY	$158,865 
2020	Estevan Florial	NYY	$12,460 
2020	Luis Gil	NYY	$563,500 
2020	Michael King	NYY	$190,015 
2020	Brooks Kriske	NYY	$46,725 
2020	Luis Medina	NYY	$563,500 
2020	Wynston Sawyer	NYY	$563,500 
2020	Miguel Yajure	NYY	$52,955 
2020	Tyler Lyons	NYY	$16,584 
2020	Jordy Mercer	NYY	$22,112 
2020	Rob Brantly	NYY	$563,500 
2020	Austin Wells	NYY	$2,500,000 
2020	Beck Way	NYY	$600,000 
2020	Trevor Hauver	NYY	$587,400 
2020	Clayton Kershaw	LAD	$16,308,641
2020	Mookie Betts	LAD	$10,000,000
2020	Justin Turner	LAD	$8,037,037
2020	A.J. Pollock	LAD	$7,444,444
2020	Kenley Jansen	LAD	$6,666,667
2020	Cody Bellinger	LAD	$4,259,259
2020	Blake Treinen	LAD	$3,703,704
2020	Joe Kelly	LAD	$3,148,148
2020	Joc Pederson	LAD	$2,870,370
2020	Corey Seager	LAD	$2,814,815
2020	Enrique Hernandez	LAD	$2,185,185
2020	Chris Taylor	LAD	$2,074,074
2020	Max Muncy	LAD	$1,870,370
2020	Pedro Baez	LAD	$1,481,481
2020	Alex Wood	LAD	$1,481,481
2020	Austin Barnes	LAD	$407,407
2020	Julio Urias	LAD	$370,370
2020	Walker Buehler	LAD	$223,519
2020	Dylan Floro	LAD	$219,815
2020	Dustin May	LAD	$212,407
2020	Will Smith	LAD	$212,407
2020	Brusdar Graterol	LAD	$209,630
2020	Edwin Rios	LAD	$209,630
2020	Jake McGee	LAD	$208,704
2020	Adam Kolarek	LAD	$190,334
2020	Victor Gonzalez	LAD	$143,290
2020	Anthony Gonsolin	LAD	$115,773
2020	Gavin Lux	LAD	$96,999
2020	Jimmy Nelson	LAD	$277,778 
2020	Caleb Ferguson	LAD	$216,111 
2020	David Price	LAD	$5,925,926 
2020	Andrew Toles	LAD	$208,704 
2020	Kenta Maeda	LAD	$5,621,500 
2020	Homer Bailey	LAD	$5,000,000 
2020	Hector Olivera	LAD	$4,666,667 
2020	Ross Stripling	LAD	$1,629,363 
2020	Jimmy Nelson	LAD	$500,000 
2020	Scott Kazmir	LAD	$8,000,000 
2020	Scott Alexander	LAD	$198,317 
2020	Matt Beaty	LAD	$158,500 
2020	Dennis Santana	LAD	$161,670 
2020	Zach McKinstry	LAD	$18,690 
2020	D.J. Peters	LAD	$563,500 
2020	Luke Raley	LAD	$563,500 
2020	Keibert Ruiz	LAD	$24,920 
2020	Josh Sborz	LAD	$87,220 
2020	Mitchell White	LAD	$28,035 
2020	Yaisel Sierra	LAD	$6,500,000 
2020	Terrance Gore	LAD	$28,035 
2020	Bobby Miller	LAD	$2,200,000 
2020	Jake Vogel	LAD	$1,622,500 
2020	Clayton Beeter	LAD	$1,196,500 
2020	Landon Knack	LAD	$715,000 
2020	Carson Taylor	LAD	$400,000 
2020	Gavin Stone	LAD	$100,000 
2020	Jon Lester	CHC	$10,555,556
2020	Yu Darvish	CHC	$8,148,148
2020	Jason Heyward	CHC	$7,777,778
2020	Kris Bryant	CHC	$6,888,889
2020	Anthony Rizzo	CHC	$6,111,111
2020	Craig Kimbrel	CHC	$5,925,926
2020	Kyle Hendricks	CHC	$4,444,444
2020	Jose Quintana	CHC	$4,259,259
