2020	Max Scherzer	WSH	$42,142,857
2020	Stephen Strasburg	WSH	$36,428,571
2020	Mike Trout	LAA	$34,083,333
2020	Zack Greinke	ARI	$32,421,884
2020	David Price	BOS	$31,000,000
2020	Clayton Kershaw	LAD	$31,000,000
2020	Miguel Cabrera	DET	$30,000,000
2020	Yoenis Cespedes	NYM	$29,000,000
2020	Justin Verlander	HOU	$28,000,000
2020	Albert Pujols	LAA	$28,000,000
2020	Felix Hernandez	SEA	$27,857,143
2020	Jon Lester	CHC	$27,500,000
2020	Nolan Arenado	COL	$26,000,000
2020	Giancarlo Stanton	NYY	$26,000,000
2020	Jake Arrieta	PHI	$25,000,000
2020	Joey Votto	CIN	$25,000,000
2020	Jordan Zimmermann	DET	$25,000,000
2020	Robinson Cano	NYM	$24,000,000
2020	J.D. Martinez	BOS	$23,750,000
2020	Edwin Encarnacion	SEA	$23,333,333
2020	Josh Donaldson	ATL	$23,000,000
2020	Johnny Cueto	SF	$22,666,666
2020	Buster Posey	SF	$22,511,111
2020	Masahiro Tanaka	NYY	$22,000,000
2020	Jacoby Ellsbury	NYY	$21,857,142
2020	Eric Hosmer	SD	$21,625,000
2020	Charlie Blackmon	COL	$21,516,666
2020	Matt Kemp	CIN	$21,500,000
2020	Freddie Freeman	ATL	$21,359,375
2020	Rick Porcello	BOS	$21,125,000
2020	Chris Davis	BAL	$21,116,517
2020	Alex Gordon	KC	$21,000,000
2020	Shin-Soo Choo	TEX	$21,000,000
2020	Carlos Santana	CLE	$20,500,000
2020	Yu Darvish	CHC	$20,000,000
2020	Cole Hamels	CHC	$20,000,000
2020	Mookie Betts	BOS	$20,000,000
2020	Russell Martin	LAD	$20,000,000
2020	Yadier Molina	STL	$20,000,000
2020	Jason Heyward	CHC	$20,000,000
2020	Jeff Samardzija	SF	$19,800,000
2020	Wei-Yin Chen	MIA	$19,773,520
2020	Justin Upton	LAA	$19,700,000
2020	Kyle Seager	SEA	$19,500,000
2020	Justin Turner	LAD	$19,000,000
2020	Mark Melancon	SF	$19,000,000
2020	Kenley Jansen	LAD	$18,800,000
2020	Anthony Rendon	WSH	$18,800,000
2020	Rich Hill	LAD	$18,666,667
2020	Pablo Sandoval	SF	$18,600,000
2020	Ryan Zimmerman	WSH	$18,333,333
