2021	Max Scherzer	WSH	$42,142,857
2021	Stephen Strasburg	WSH	$36,428,571
2021	Mike Trout	LAA	$34,083,333
2021	Zack Greinke	ARI	$32,421,884
2021	David Price	BOS	$31,000,000
2021	Clayton Kershaw	LAD	$31,000,000
2021	Miguel Cabrera	DET	$30,000,000
2021	Yoenis Cespedes	NYM	$29,000,000
2021	Justin Verlander	HOU	$28,000,000
2021	Albert Pujols	LAA	$28,000,000
2021	Felix Hernandez	SEA	$27,857,143
2021	Jon Lester	CHC	$27,500,000
2021	Nolan Arenado	COL	$26,000,000
2021	Giancarlo Stanton	NYY	$26,000,000
2021	Jake Arrieta	PHI	$25,000,000
2021	Joey Votto	CIN	$25,000,000
2021	Jordan Zimmermann	DET	$25,000,000
2021	Robinson Cano	NYM	$24,000,000
2021	J.D. Martinez	BOS	$23,750,000
2021	Edwin Encarnacion	SEA	$23,333,333
2021	Josh Donaldson	ATL	$23,000,000
2021	Johnny Cueto	SF	$22,666,666
2021	Buster Posey	SF	$22,511,111
2021	Masahiro Tanaka	NYY	$22,000,000
2021	Jacoby Ellsbury	NYY	$21,857,142
2021	Eric Hosmer	SD	$21,625,000
2021	Charlie Blackmon	COL	$21,516,666
2021	Matt Kemp	CIN	$21,500,000
2021	Freddie Freeman	ATL	$21,359,375
2021	Rick Porcello	BOS	$21,125,000
2021	Chris Davis	BAL	$21,116,517
2021	Alex Gordon	KC	$21,000,000
2021	Shin-Soo Choo	TEX	$21,000,000
2021	Carlos Santana	CLE	$20,500,000
2021	Yu Darvish	CHC	$20,000,000
2021	Cole Hamels	CHC	$20,000,000
2021	Mookie Betts	BOS	$20,000,000
2021	Russell Martin	LAD	$20,000,000
2021	Yadier Molina	STL	$20,000,000
2021	Jason Heyward	CHC	$20,000,000
2021	Jeff Samardzija	SF	$19,800,000
2021	Wei-Yin Chen	MIA	$19,773,520
2021	Justin Upton	LAA	$19,700,000
2021	Kyle Seager	SEA	$19,500,000
2021	Justin Turner	LAD	$19,000,000
2021	Mark Melancon	SF	$19,000,000
2021	Kenley Jansen	LAD	$18,800,000
2021	Anthony Rendon	WSH	$18,800,000
2021	Rich Hill	LAD	$18,666,667
2021	Pablo Sandoval	SF	$18,600,000
2021	Ryan Zimmerman	WSH	$18,333,333
2021	Wade Davis	COL	$18,333,333
2021	Yasmani Grandal	MIL	$18,250,000
2021	Ryan Braun	MIL	$18,158,038
2021	Hyun-Jin Ryu	LAD	$17,900,000
2021	Brandon Belt	SF	$17,200,000
2021	Aroldis Chapman	NYY	$17,200,000
2021	Corey Kluber	CLE	$17,200,000
2021	Mike Leake	SEA	$17,000,000
2021	Nathan Eovaldi	BOS	$17,000,000
2021	J.A. Happ	NYY	$17,000,000
2021	Ian Kennedy	KC	$16,500,000
2021	Khris Davis	OAK	$16,500,000
2021	Dexter Fowler	STL	$16,500,000
2021	Michael Brantley	HOU	$16,000,000
2021	Jose Abreu	CWS	$16,000,000
2021	Evan Longoria	SF	$15,500,000
2021	Ian Desmond	COL	$15,400,000
2021	Matt Carpenter	STL	$15,333,333
2021	Elvis Andrus	TEX	$15,250,000
2021	Danny Duffy	KC	$15,250,000
2021	Brandon Crawford	SF	$15,200,000
2021	Jean Segura	PHI	$15,050,000
2021	Martin Prado	MIA	$15,000,000
2021	Paul Goldschmidt	STL	$15,000,000
2021	Charlie Morton	TB	$15,000,000
2021	Chris Sale	BOS	$15,000,000
2021	Lorenzo Cain	MIL	$15,000,000
2021	Jason Kipnis	CLE	$14,666,667
2021	Dustin Pedroia	BOS	$14,521,686
2021	Nelson Cruz	MIN	$14,300,000
2021	Jay Bruce	SEA	$14,000,000
2021	Alex Cobb	BAL	$14,000,000
2021	Gerrit Cole	HOU	$13,500,000
2021	Dee Gordon	SEA	$13,500,000
2021	Mark Trumbo	BAL	$13,274,428
2021	Jedd Gyorko	STL	$13,166,666
2021	Andrelton Simmons	LAA	$13,000,000
2021	Zack Britton	NYY	$13,000,000
2021	Trevor Bauer	CLE	$13,000,000
2021	Josh Reddick	HOU	$13,000,000
2021	Daniel Murphy	COL	$13,000,000
2021	Patrick Corbin	WSH	$12,916,666
2021	Kris Bryant	CHC	$12,900,000
2021	Zack Cozart	LAA	$12,666,667
2021	Ben Zobrist	CHC	$12,500,000
2021	Tyler Chatwood	CHC	$12,500,000
2021	Anthony Rizzo	CHC	$12,285,714
2021	Marcell Ozuna	STL	$12,250,000
2021	Andrew Miller	STL	$12,250,000
2021	Starlin Castro	MIA	$12,000,000
2021	Madison Bumgarner	SF	$12,000,000
2021	Xander Bogaerts	BOS	$12,000,000
2021	DJ LeMahieu	NYY	$12,000,000
2021	Manny Machado	SD	$12,000,000
2021	Marwin Gonzalez	MIN	$12,000,000
2021	George Springer	HOU	$12,000,000
2021	Kendrys Morales	OAK	$12,000,000
2021	Carlos Martinez	STL	$11,800,000
2021	Didi Gregorius	NYY	$11,750,000
2021	Bryce Harper	PHI	$11,538,461
2021	Francisco Cervelli	PIT	$11,500,000
2021	Salvador Perez	KC	$11,200,000
2021	Julio Teheran	ATL	$11,166,666
2021	Matt Harvey	LAA	$11,000,000
2021	David Robertson	PHI	$11,000,000
2021	Andrew McCutchen	PHI	$11,000,000
2021	Kole Calhoun	LAA	$10,833,333
2021	Starling Marte	PIT	$10,666,666
2021	Francisco Lindor	CLE	$10,550,000
